cgpa,aptitude_score,programming,data_structures,communication,public_speaking,creative_thinking,role
9.123272796615534,69,6.481396730409147,6.087055484421579,5.51177831696017,9.609668731287996,5.708886602927233,Data Scientist
7.018539223467311,43,7.8351142011069586,5.104442300022082,5.652785683242193,4.362802601218396,4.626437132296878,Full-Stack Developer
7.414959693855135,89,5.879727611511872,3.3570302867526496,6.745270471715262,2.9990645744339646,5.306580934247997,Cyber Security Analyst
7.808545902639217,73,4.892212725015815,4.0324544828520015,8.991345346079497,8.47003493351126,5.668561142653151,Product Manager
6.564139777877632,69,3.4901060591928212,5.396787034354974,9.475588435928582,6.753104308654445,6.435604679497452,Product Manager
8.725470545314469,62,8.331123965556987,8.43507833818586,6.554414188190886,5.3982559092169495,7.823663557026741,Full-Stack Developer
7.194529970752131,77,5.381204582658556,7.499061447303455,7.631759839872921,7.599612585640313,2.6011621098046347,Cyber Security Analyst
5.50111109313875,65,1.0,5.750911715254506,9.894910556026826,6.867985114973583,4.920817558525737,Product Manager
7.225154699330208,62,1.7488257719360618,4.619518311173569,8.511113880956309,10.0,5.392747854203998,Product Manager
8.551492496258689,83,1.866634593388274,5.026529286167946,9.395681556840108,9.25292266528783,8.50856977821379,Product Manager
7.549986035356679,75,5.882672744825549,7.06563533064017,5.673566495517523,5.20003594434218,3.939715469554342,Cloud Engineer
9.217331113955552,89,9.8804663610449,5.462402124318672,3.892180713395196,6.35434646444021,5.007814752680184,Full-Stack Developer
7.692967702770178,66,7.107237822409948,8.31149085879779,8.204732113921033,6.479255036477996,7.466108562931997,Full-Stack Developer
6.357627509099058,56,3.879758572275207,3.6204290928344873,7.806502559100473,8.316028398958405,3.50066710410054,Product Manager
6.163790499518436,70,6.405684486578345,3.7315736126289454,5.4308814762201205,7.367419073816059,5.893514859821595,Cyber Security Analyst
7.6429093876381735,94,10.0,4.827367309110134,6.841318186611828,9.261846275247262,6.274651151710458,Cyber Security Analyst
7.295780632175891,84,9.790014668285044,7.759429967823919,8.874674136726535,7.70443201315603,4.7214283653718825,Full-Stack Developer
6.802383549390943,50,8.86208874828852,9.999239696333502,7.322831099425327,7.5331027086755435,7.360767476847343,Full-Stack Developer
8.63997511450051,74,2.708838914986211,6.963797912736895,7.764706676114316,8.5419784333766,7.802997552316089,Product Manager
8.590183471020447,78,3.253263149993831,4.957510441447516,9.124752099663935,10.0,5.346653504981912,Product Manager
7.673951602664136,78,8.168047169180271,4.652683358786586,5.652450268108654,6.600892119525553,7.648460051372138,Data Scientist
8.028774678358886,63,3.217423860308189,6.934545950123373,7.060663106545325,3.582818951515316,8.863203095242659,UI/UX Designer
5.305617530179976,88,8.76267116217602,4.923169955326246,7.248105490449556,3.2359648626151247,5.0327657208891265,Cloud Engineer
4.968230683749186,53,3.662442972628374,8.59850209137239,8.166085151279745,5.495848068180053,8.5797313944091,UI/UX Designer
8.071825740859397,78,9.118632334154212,7.013043374376952,6.0076878362270625,7.506838927004861,4.770922432617811,Data Scientist
7.263807783383543,70,7.247104219697031,7.5876097099718045,7.648043409973799,7.546395564032926,4.544928596280449,Cloud Engineer
8.943512899523615,76,8.617574041867005,8.004580139345483,6.790832940387326,7.201575431336875,2.9042530779538276,Full-Stack Developer
7.327370865709165,87,5.43170577148892,2.0981442177775516,7.113364559005057,8.097728283750724,5.941567188292029,Cyber Security Analyst
7.473739206730148,97,4.5196180324075,5.582121028361848,3.528049296620818,9.987381133490599,4.110025698496739,Cloud Engineer
7.641291027407103,90,5.507066999867807,5.028895886704512,7.966303916044235,4.825672800429372,6.388820416565234,Cyber Security Analyst
5.177818656061371,91,4.3858420391784385,3.8936455093054603,6.619072440404147,4.492275772618077,6.765307102954983,Cyber Security Analyst
7.951414088094636,79,3.7220309968401146,1.0524699047684662,6.6910497048290924,10.0,8.822154224596577,UI/UX Designer
7.6837993729934295,74,2.1271078967019807,5.30243668799028,9.970101094012653,7.723463655458629,5.539949384171989,Product Manager
9.77173132982862,74,8.130627408775009,6.522003467913342,10.0,7.342794742682569,8.35759265557104,Data Scientist
6.681567680096066,65,3.141597845217875,2.3925507379498674,4.985398302040982,4.105449829916383,10.0,UI/UX Designer
8.260506119584143,38,4.692359674903257,8.136364859054652,7.80361129231081,7.877280045357889,9.08298741881251,UI/UX Designer
7.986449683912647,60,10.0,6.359365559714881,6.21094633043411,8.254473112952152,4.815628076072374,Full-Stack Developer
6.543230668295432,85,9.038498485695273,5.611707549248821,8.088274208163067,6.326863521174264,7.490894564113865,Full-Stack Developer
8.296514960792841,77,8.178611934566796,5.2402405654373165,5.715009173599883,4.526015338686944,2.584701233749564,Cyber Security Analyst
8.85432989677456,77,7.289211757595484,8.079491114828887,6.455329207968868,7.269127174311166,5.772051753258438,Cyber Security Analyst
7.785399376721687,74,1.0,4.246866757017978,8.974652725249575,7.909171889092524,5.675435105665172,Product Manager
8.048835883018462,71,9.899911866388774,8.540322270737418,6.004646412980902,6.1282561876799475,5.3868112770204,Full-Stack Developer
8.35673742147046,70,5.583232646712292,4.148488790696819,7.349189805531216,5.476483419557811,7.095055545989361,UI/UX Designer
8.192891079028513,94,7.870939063438091,7.209401361997924,6.570597919592101,6.333521039778856,5.8583733800989615,Data Scientist
6.939044022611568,76,3.8885321202127727,7.586598990482518,10.0,8.780205541050194,7.045020140421023,Product Manager
7.788969755509987,63,8.63274170264396,6.904596060744218,8.641599695624711,9.564009173997443,6.58455328313782,Cloud Engineer
7.412670635596397,62,7.544145887516328,7.274966668903951,6.5028529430777455,4.9626665607575795,7.706403090103109,Cloud Engineer
8.591723288109067,79,7.383366440144546,6.215170096567367,4.66289089621973,10.0,5.218726938497296,Data Scientist
8.101257962043636,87,3.4388773221474445,5.058871315136215,7.687575200361472,5.058795690150883,7.969784703986205,UI/UX Designer
6.577285313592332,77,3.523532649888765,4.430326124515597,9.510124361250075,7.850635180386119,5.483649723937131,Product Manager
9.412726850306523,32,9.328569849677319,8.29219729488334,6.813216363341703,1.3236550926134596,3.4179208503001584,Full-Stack Developer
8.17251969834102,55,9.82212200581894,6.88396723699052,5.661028864851667,5.146145647934209,3.906992541745715,Full-Stack Developer
7.662765269773377,83,8.03437530902646,7.16058943317176,5.327766718971379,8.393821897522704,4.806210430536058,Data Scientist
8.862132403685079,76,9.471095107331024,4.70374698801747,8.603805893561386,3.948818694725774,6.7394816052807265,Full-Stack Developer
9.154568320981639,66,8.415475151506248,6.109622941739922,4.570086802503569,5.297455925778709,5.881265097537191,Data Scientist
8.12761121259245,72,1.4235426889550382,5.356364892115702,8.024453472092933,9.197590735623917,6.399275921417091,Product Manager
8.044677456408754,97,7.019937698159386,5.382199386184663,6.046688351776665,6.416645017251184,6.720737431809722,Data Scientist
7.880778071365052,78,6.155742111654947,4.796349868479142,8.724453021604274,7.96542523797649,10.0,Product Manager
8.233284126691254,60,8.312996304534828,9.091576369778547,8.785528043434617,9.14431095980543,8.044896545711849,Data Scientist
7.464609921826175,81,7.317440644050027,4.214876613340347,7.316921086662329,4.056325621190624,7.680333970179852,Cyber Security Analyst
8.505481308558487,83,8.546015918351227,7.483954520422097,7.714549234704009,3.357800638571141,8.223329509784124,Data Scientist
7.506518074978907,67,7.8805600792377195,5.154117608752825,7.911348440682065,7.991318022857405,2.7699362557442413,Cloud Engineer
8.104140927061785,35,4.420149851859871,6.397937600830243,6.56355222878037,4.120603160852982,9.111630021243181,UI/UX Designer
6.179121644622683,76,9.248874780382835,3.9998548898162034,7.739325957777805,7.667206409674697,4.797746894662306,Cloud Engineer
6.005243853550356,69,6.192738957512979,6.843574607378178,6.242388417384464,5.90196165903673,7.102319548846293,Cloud Engineer
9.234433091787386,88,7.904446155161892,3.811300294520791,4.9899146644587855,5.5661700191469246,10.0,Cyber Security Analyst
8.973506982079805,75,9.47381233366588,7.872063706933276,4.675628403782261,8.001021735516865,5.048528375570658,Data Scientist
9.805163858754142,61,2.171925717663718,7.7726165376589975,6.034072729172958,8.36559308662516,10.0,UI/UX Designer
6.702886433775019,76,6.305296206523385,4.212026637513759,9.51879301745172,9.363528242521522,4.00338644941789,Product Manager
6.282596206503048,71,2.053292486804946,6.281125506147048,7.438972373964351,5.80409450802965,9.112422454948215,UI/UX Designer
8.4622934095469,100,6.364420973183752,7.96794551314094,7.458397190759268,7.810133096719095,5.731237863639875,Data Scientist
8.658714598573674,100,7.824051376025337,7.168208406230499,8.022461445460728,4.470866033594605,4.278688814977533,Data Scientist
8.87176892249184,89,6.94840860671881,5.847577420639009,6.137689462230948,6.397277167694813,5.609948222355907,Data Scientist
8.361964756086486,44,7.179074906719988,5.780307880026906,10.0,4.616137355322718,9.159608247400831,UI/UX Designer
7.539056302692211,97,5.842338029479716,3.173353511755427,9.196770325400285,10.0,5.989161122747275,Cyber Security Analyst
6.968414116514043,78,10.0,7.229181197271311,4.737166047680716,6.369941150146312,6.905512704153389,Full-Stack Developer
8.404182246974706,49,8.778594439005976,7.319130623902235,6.101660895076952,8.217303225012516,5.981621931938228,Full-Stack Developer
5.621821000468163,53,4.054969592186388,4.7289474620422585,8.368106091808718,6.06744620584275,9.398448045512001,UI/UX Designer
8.854886713222562,100,8.567539994191705,8.613581464599797,7.676237971861057,7.673951745386478,5.292043013357847,Data Scientist
8.00997691724033,54,10.0,7.046110911586688,5.240131465078498,6.709747605872093,4.262307843363139,Full-Stack Developer
7.953254501285771,100,8.527628058018863,6.681789057176481,7.13482016687646,8.404697239243792,10.0,Cloud Engineer
8.671810143273845,63,6.179809918181661,2.089890789818896,9.034807540499832,7.697800591964821,9.737206438326005,Product Manager
8.113936391583888,69,8.00099970371353,8.182800550538406,8.325902050181154,3.240877330194899,7.791945320449091,Data Scientist
8.827615451605306,71,4.632136284803262,2.1341018327658245,8.384262541790793,7.782607836340569,5.02201542084305,Product Manager
6.933985417263228,83,5.689175955063316,4.041428021071221,7.052512398451175,5.221498152866073,6.855512496238882,UI/UX Designer
8.748973047069523,60,1.0,5.110521251634286,8.739897550173502,7.199157026377002,9.47931874654021,Product Manager
6.156874732355459,59,10.0,7.272900459824036,5.603672134445208,9.054858773760362,6.389814410524751,Full-Stack Developer
7.398364152270947,86,6.249095493005019,5.974632966437824,6.458336321173081,6.641519716232279,4.32032425843922,Cyber Security Analyst
7.951428175185593,100,9.86746200416135,5.837934179743717,6.551769866456194,5.283511244184984,4.895477495774783,Data Scientist
9.082116751303568,44,10.0,7.955848913626423,7.351137042186647,10.0,7.0973503080913805,Full-Stack Developer
9.432185278457707,70,6.229273042207208,5.295947082802233,6.472439265429565,5.627818043435121,5.695143036707324,Data Scientist
8.389109298141932,94,7.3685974444334414,7.052526368215316,6.454640057627456,5.631935201601994,1.0243558848753374,Data Scientist
8.866974646202413,73,7.411378402072403,6.4248059511154505,5.8029596768570055,6.584695614691506,6.874695865215615,Cloud Engineer
7.37400649989981,74,8.257816536128535,8.60955560752474,7.743069722992731,6.786229312116068,5.190890164883208,Cloud Engineer
6.516736923080058,62,4.029903410804671,6.676153936163349,9.517027711881601,5.255253883188238,10.0,UI/UX Designer
9.535009109334789,70,2.315842725375351,5.528541146123609,7.883340949603376,5.227391003044187,8.232619193557692,UI/UX Designer
7.306464513403463,95,6.735231350377795,1.4685796260999573,7.695634191596596,8.447265875126131,5.339770153394527,Cyber Security Analyst
5.546228018886991,71,2.8284145531026197,6.011115706430015,8.070863659490241,7.365979814065042,7.357456138558838,Product Manager
8.888993339154034,98,7.308587795723595,7.861184537763781,6.07545185622649,6.571111779080795,6.25212465600681,Data Scientist
8.972725389133247,78,8.937765354363151,6.040976033159176,8.665596075786178,1.0629506397499862,7.109501508870489,Data Scientist
8.733406076352669,86,9.088058127380638,7.6121444077432585,6.262657091471605,3.1745484821988876,4.966306233652343,Cyber Security Analyst
7.611129375296512,45,8.598029027943037,8.929740224811157,6.646066770965232,5.440150915355986,5.017940603844025,Full-Stack Developer
7.437332908544501,55,8.75353820808151,7.0252588137140695,6.067116233041442,7.6637763873117475,9.663110134550056,Full-Stack Developer
7.346543650100181,65,10.0,4.943012967516156,8.909072100956898,3.6610387415939667,4.558059783060207,Cloud Engineer
7.4866671529635385,59,8.42422224507596,8.907999156182457,4.400689522531556,9.802241462535214,9.14719927846517,Full-Stack Developer
8.00642077499703,90,2.8101606602709897,6.521564343705691,9.269113512037578,5.71943950351452,9.727613683676132,UI/UX Designer
9.52890558854888,70,7.484829100907982,6.87348110304605,7.096758959293858,7.813088314219928,6.144504096475831,Data Scientist
6.1593771409221105,60,8.619995760964285,9.193051688083546,7.44107559503008,5.231095885763113,5.972763045330951,Full-Stack Developer
6.661033001606585,54,5.563585124512175,7.884519855341749,7.390707623606321,4.2421059935042935,6.593102642862611,Cloud Engineer
7.13432291746948,72,2.852535228818436,7.673938147111921,8.659229072012767,6.612901725926681,9.181989882622798,UI/UX Designer
8.478760881507341,61,1.948159397104876,1.9440847809184736,9.520489744789238,4.954651487267329,9.345148373728625,UI/UX Designer
8.26549830863892,47,7.4979910840709625,7.060154776378114,7.474139154352441,4.79285776171726,8.195611223298847,Cloud Engineer
7.8273322562923795,82,8.50533714764735,7.527839349915587,4.990795337563366,6.270380681974772,5.347532591117281,Data Scientist
8.867860655509444,94,7.67320265710071,5.365306481245604,6.340450073596287,4.809153594247915,6.0680185097221555,Data Scientist
6.459590058128258,54,3.9482397290461657,5.954498405353894,7.2688576812350965,7.2777008684040245,10.0,UI/UX Designer
7.408369206444843,52,7.694052010055728,2.9288913417147544,6.004845764170768,6.075149718671732,5.370618342423815,Cloud Engineer
8.877031063615561,87,7.0040520092167675,5.566676071619316,6.573564834169993,7.506808741758371,1.8722299064910173,Data Scientist
7.621327282745628,94,3.033364138972015,4.714481490364813,10.0,9.368065242411467,5.56050357527769,Product Manager
9.212313866038622,100,8.882286492599215,6.23841213496378,8.902874853471204,6.982825512711054,3.55355953987614,Data Scientist
7.193986045642591,73,6.3344181672943165,5.136700887306261,9.895525537416974,6.759632174385515,3.1729700536056105,Product Manager
8.19463188808087,80,5.53607600371053,1.5482806434503824,6.7897185529905375,6.196155840932785,8.507331174305957,Cyber Security Analyst
8.16216480777737,57,3.6450162324514337,3.0980932338110567,9.280045342697404,5.825432871845859,3.953493553248831,Product Manager
7.320043298196719,92,3.44509986323121,2.893387348309075,7.919825315234666,9.010352645861888,7.289325189749204,Product Manager
6.244200558821396,62,4.440735097676007,6.392272483939136,9.582376945952753,9.016264916279999,3.820312829959049,Product Manager
9.64300705458491,62,6.56814088469812,7.312013338902254,6.087259144403197,3.9842641735557396,6.5074745935496665,Cyber Security Analyst
7.745038664315406,79,9.811025798032476,10.0,6.875440845431515,9.895540157872498,5.5071758417910965,Full-Stack Developer
6.358763783155272,70,6.32860421422538,2.0950032058246055,7.782536889371475,1.0,6.98447892892971,Cyber Security Analyst
8.151883947936968,83,9.84375447170737,7.383295537555954,4.238227333005119,2.2733712033920113,8.035459752219626,Full-Stack Developer
8.26747934455413,74,2.6909328580033804,9.730815543999947,9.192651532648025,8.865394241925141,1.2431366802533432,Product Manager
5.450485483811675,51,8.832904754443117,8.842314831197331,9.082788649165321,10.0,5.072757249726177,Full-Stack Developer
6.793871387813895,64,7.0515727333869025,4.321843252746303,5.993013654597276,6.2701063316244525,5.37117043326645,Cyber Security Analyst
7.383236002218424,39,3.5643897840857806,1.912519827801796,9.190985764251598,4.38244383552521,9.272796624531793,UI/UX Designer
7.707643499850356,71,10.0,7.270772676958354,5.802714662228199,8.18278652724275,7.5648872975769645,Cloud Engineer
7.093908871108436,77,6.630188020215607,5.368833138853955,8.90612544502664,8.000386406777267,6.213069934107561,Product Manager
8.78459071868514,82,3.8977626139692445,5.060952827841258,8.684733666083744,8.768050427589753,4.900421280723934,Product Manager
8.776945382671851,95,8.67561865092899,6.691790026572743,10.0,8.120678172134543,6.428388807768482,Data Scientist
6.654411793428461,81,6.216875216428077,3.9994422179900084,8.959603848733565,7.246310749537246,3.3691641823931358,Product Manager
9.42095466708025,71,9.272461335900786,6.300153153051959,7.519645091390256,6.1802447109914525,5.561645482678064,Cyber Security Analyst
5.661690665290952,90,7.8880552387299705,4.848980054866385,8.501399018793503,6.446604679104411,7.966963791090381,Cyber Security Analyst
8.933493336267313,75,7.129370968906056,6.115858705640283,6.144288964104147,5.6253916404102196,2.0545569436057662,Data Scientist
9.300401116903819,77,5.148017601659599,4.2613065949910105,5.458114352483891,2.5787932911269715,5.213819598597077,Cloud Engineer
6.86208176604413,51,8.123221488528456,7.640851507693707,5.555402329882232,4.603577913219841,5.037763882258817,Full-Stack Developer
7.802154316818864,82,7.610360088784947,6.8164442531919,7.669673798225096,5.995388425258349,5.976708902331694,Cyber Security Analyst
9.024607426683396,78,8.211580792076756,5.78429277118568,8.050253944249148,7.095120693242027,5.932073548251454,Data Scientist
7.457871723824682,77,8.526675716454642,5.86820177508063,7.013182663948108,6.115728094853513,5.4688147334751775,Cloud Engineer
8.506368953315475,72,6.491547678022443,8.278687707605657,7.961224617671652,6.159701890412689,8.023020982864704,Data Scientist
5.254770208597938,29,6.9365495089239895,4.542774664350576,6.81020113037941,4.179351316143432,7.390330496660281,Cloud Engineer
6.492318174484552,64,9.624045259149803,8.481006203954252,6.659139902837664,7.715087814313382,5.959065228922696,Full-Stack Developer
6.473014374608032,75,7.69227706956717,3.2722680672085995,6.365409098461331,6.586687083854459,9.651994423482094,Cyber Security Analyst
8.428090610991081,38,6.223673866441652,10.0,6.0456644310221055,4.869879052897615,9.742148964616227,Cloud Engineer
8.689880382358876,87,8.400940034806945,7.837421893371345,4.792999739020323,7.231552984276176,8.364302161254514,Data Scientist
9.10474724682239,92,8.351052480954678,5.016003316853046,8.423723742512266,5.641882447897707,6.178201533407753,Data Scientist
7.454498144619714,75,6.796003062406523,8.016127292304144,7.856731677170916,8.25186559673865,3.712678400672596,Product Manager
7.686990209724664,64,10.0,7.366727295289728,7.2704423207551665,4.370263702181312,3.0474749119964413,Full-Stack Developer
8.117291456393467,91,8.583969906847834,7.487608667038711,9.409601128976696,6.35937270366635,6.746065783052576,Data Scientist
7.08850875877872,73,3.8938970205587493,3.7186300130047982,8.858188576412585,5.9864951896897205,10.0,UI/UX Designer
7.76803198708598,67,6.193956996002981,4.977132166735245,8.6827898974834,9.424196774442503,4.465827825473914,Product Manager
6.9769487219526045,81,9.257373106417349,7.3691535970528115,10.0,9.501851883854286,5.936962973343792,Full-Stack Developer
7.510737563774193,74,4.3393918492068675,7.598124436104413,8.396647190104975,6.374165229029419,6.9321738709468494,Product Manager
6.3512812654238004,86,10.0,8.960305168086668,5.048336100412982,5.14203856525516,7.929539788604892,Full-Stack Developer
6.719406506927367,52,4.561768050277976,4.51824281085335,7.943331407118888,9.185047626261685,5.5153793320260505,Product Manager
8.885011243565353,86,8.096743912939047,6.406579389822077,7.0269542608283055,6.007922561849175,4.817112360921121,Data Scientist
7.306252699138546,79,6.830509555468477,2.2813523866351217,7.062741655755232,4.565258610259114,3.667364746819341,Cyber Security Analyst
8.301693238255977,94,5.7053607516540215,5.223199433803027,8.282095107090788,10.0,6.5264918434531625,Product Manager
7.2231106442311965,79,7.882115012751748,3.889966596911781,4.896446074864263,10.0,5.955127896038853,Cyber Security Analyst
8.46234516926657,63,3.110212524315466,2.5524415744553224,9.206157454943781,3.650556837581822,8.534757536570412,UI/UX Designer
10.0,65,1.0,3.170822839212912,9.145922923542383,7.014699321760739,9.384935251892292,UI/UX Designer
7.184977051714987,61,3.04853482924003,5.1445648604642935,8.192344075660314,4.947029581985617,9.120115812817415,UI/UX Designer
9.023128606718586,100,7.302716319530186,7.242956352131351,7.379512730016688,4.776796841594272,4.985568904788909,Data Scientist
6.472684185354796,77,2.591838614988789,3.5769780587695204,8.498145295857128,8.53231303797542,7.146397157006325,Product Manager
5.959377212610007,75,8.010454548562935,7.236762564221161,4.947219785912175,6.656865981163098,8.114358259228865,Cyber Security Analyst
8.558562108074925,87,7.060844430229318,6.6156126234070785,9.304091772564293,7.195075411789457,4.5773935461010415,Data Scientist
7.294233006322828,72,9.769836821835021,8.730659402747328,8.588344398634106,3.230073520913763,4.513883800137974,Full-Stack Developer
7.240016074747294,68,4.187907579157888,7.961772581306665,4.732319281046596,7.069941344727539,4.806341623768574,Cyber Security Analyst
7.284593872029006,80,6.610819304060071,8.785858887743895,5.367351964884404,6.384662729911336,8.288689701783637,Full-Stack Developer
10.0,64,7.05330576566406,7.44983796517264,6.669972958510489,5.74518625522008,6.205291057079329,Cloud Engineer
7.112370167336754,67,8.096144458047664,9.396021365381483,3.980499051535479,2.2601946341671755,4.165594639736727,Full-Stack Developer
7.517930352584117,58,4.9242262712893865,9.17885006984972,8.408136463753726,8.83418965120503,2.325822725704275,Cloud Engineer
6.595627951397067,85,3.8884943205200146,5.046161317900841,7.723172836721083,6.386897149983592,8.925654670241476,UI/UX Designer
7.5993138149513495,84,6.368557574397308,6.336680117438581,4.472134440837714,7.747944666956175,7.783615108510368,Cyber Security Analyst
6.998530576641526,65,4.396673862586402,8.063284932298075,9.180909482001777,6.605255263059629,9.7015384583584,UI/UX Designer
8.523636868488921,77,8.034731833162164,5.92532369429901,9.485653015828246,5.1646626245580105,8.018807930550484,Cloud Engineer
7.40027489695872,88,4.719361695372642,7.170444527323263,8.83158028797112,9.103645738960738,5.506551151771119,Product Manager
8.474308846052862,94,8.626932448892466,8.020048593276618,6.541751421879262,8.724809473877718,2.5208660494760373,Data Scientist
9.521571879884004,96,10.0,8.758800933975769,8.295357038703719,5.819585649984329,6.989249279148573,Full-Stack Developer
7.73000278630559,40,10.0,7.434246337026532,7.795855037443786,2.969190730138337,5.757702349725973,Full-Stack Developer
8.684253051913661,100,9.46830079582566,8.549991974843653,9.77889620271193,4.5336404832852235,6.027391919133079,Full-Stack Developer
6.3791528464344305,78,8.892950673994546,4.969523906999827,9.458955825053645,8.15743810160603,7.617325530994575,Cyber Security Analyst
8.14666874658333,61,6.219265368743434,5.535224986959454,5.50460256039681,7.376410612905765,5.112786339585228,Cloud Engineer
8.17529720937745,79,5.907854415246568,4.152402086114938,7.808557039848882,4.001111716443592,6.457952278383872,Cyber Security Analyst
6.448809707033819,71,8.449752904974078,6.6503847305677395,6.374672079921229,6.1673987972310185,6.431199367411733,Cloud Engineer
6.915599023403969,100,8.343375929200295,8.873989751006883,7.579879344857789,8.718595198729611,5.705720990371786,Full-Stack Developer
7.57843924608367,78,2.738788924304634,5.960670093906953,9.303012907008766,5.677529490641461,8.741711336684881,UI/UX Designer
8.380320844968626,84,8.048873215194417,8.234850537734538,5.437279947993103,4.3330291515057375,5.279885554851323,Data Scientist
8.363437280189878,64,8.581036554478766,7.175387990234978,6.0611259734730965,4.043490123879045,6.244486009094133,Full-Stack Developer
6.44119985175218,47,4.724572993839946,5.990997338280362,8.109797942244175,5.731869500727248,10.0,UI/UX Designer
7.9410361959816305,100,7.071780032651982,8.243428278102925,5.865993970815093,6.4478537478932125,2.1069494272822715,Data Scientist
6.165015092224534,78,10.0,9.223077978646533,7.639421771019411,8.022970371152418,4.608567207675196,Full-Stack Developer
8.024028147203461,91,4.069724830658331,6.238192956103102,10.0,8.482726761951827,5.072104061031183,Product Manager
8.54394676398319,81,6.742449547406329,3.659994642463344,8.962278174955395,4.125994973275234,7.788154974475237,Cyber Security Analyst
10.0,62,6.315721741334531,6.395284414733469,4.901537366975186,6.591451252541501,5.99863718111361,Cloud Engineer
7.1641645004133645,70,1.7600091093311856,6.390645208866511,10.0,5.531789674343602,9.093569847025735,UI/UX Designer
9.48152426708267,58,8.65785343687654,8.531665595938595,7.5616618366777475,7.802413560984616,7.691702368938007,Full-Stack Developer
7.956599848698502,73,9.543829706403239,8.532648876481865,6.838826390865729,9.592136658503366,6.801153542855572,Full-Stack Developer
7.881352834580285,81,1.0,6.14808386176806,10.0,8.12449995992443,4.4556152243912415,Product Manager
8.679988529689787,82,5.870133686374724,3.899224019306817,6.690774777304302,9.276575120526008,7.193712327058719,Cyber Security Analyst
7.734730302409742,88,6.649107428013627,6.6927207993776525,5.203295215183997,5.218588772175144,5.4301904667569385,Cloud Engineer
6.907356306114323,71,7.486169498755146,8.630875603596156,7.440924081914743,4.454915776315528,5.884072000663395,Full-Stack Developer
8.019430410514191,45,1.0,9.112902661311978,8.766167789974718,5.657609182591941,9.620605754799303,UI/UX Designer
6.678840291804663,73,10.0,7.460601898466027,6.30016754675962,1.3487366443173041,4.066236948071964,Full-Stack Developer
5.599510293982259,60,2.856988363204976,4.157286384459116,9.911660341773356,7.896285900944099,7.763521713407651,UI/UX Designer
9.230321814857168,78,8.38958805724754,8.362531521975306,8.477099910729516,5.005462827907078,7.82072363172981,Full-Stack Developer
7.139723153123024,74,6.940886633956966,7.23786352614086,7.0337694615965916,1.4448747863018312,5.752613620976434,Cloud Engineer
6.426944770376073,75,3.0030111919279525,4.869171083729112,9.629670171051792,8.563596282544294,6.454961761651327,Product Manager
9.244861406623494,100,8.752659612974844,5.621003959246776,5.234160373823185,6.937080323092138,9.565811200130288,Full-Stack Developer
8.170049671815523,93,5.757706786466008,3.948939279789806,8.215943215999003,4.869107736185153,1.6460980554121099,Cyber Security Analyst
7.313992305707903,83,5.071743215458147,7.285047121756261,10.0,4.214116063740676,3.499948934431902,Cyber Security Analyst
6.197422521046462,43,7.732101081510316,6.918699175160902,6.713406427795124,6.582650465749398,4.85152524936188,Full-Stack Developer
8.558170093824101,72,1.2687549228306878,3.0384239831728816,5.711642437908374,9.359494764443058,10.0,UI/UX Designer
8.682719327880678,61,6.115025161271756,5.778362063696569,7.970693635213518,3.9722962061080955,8.665716487414379,Cloud Engineer
7.6326798322342375,73,8.05157908952637,8.469680597203716,7.229550876061582,4.974130796442994,6.977226192832915,Data Scientist
6.859845543165388,87,4.000867721143862,2.2015434815507375,9.783839691883678,5.938426995173169,7.571095393488273,UI/UX Designer
7.53394097743573,87,5.765139129036279,3.3770885519265668,7.680822055054771,5.902828394437632,6.92364595167282,Cyber Security Analyst
6.9848497193541945,53,9.994298826687624,8.25473113738021,6.008748646284781,2.854021485854278,3.8949056162597793,Full-Stack Developer
8.874893705953367,90,8.599094970225273,7.573914993620171,8.2877731446634,4.718869814809868,6.369298145748275,Data Scientist
6.451306122707369,73,5.641315932097319,7.194859662833163,8.00415702008984,10.0,7.669657002384906,Cyber Security Analyst
6.696889166046685,54,9.394957970323308,9.072929614507347,8.652606792679313,6.983986973672993,2.787486423196084,Full-Stack Developer
6.6466005259608885,64,3.5452922410269068,7.704374623395037,8.055115767416149,10.0,6.321752427159781,Product Manager
7.513180260886689,53,8.59322478370611,7.125360185851946,7.328147105177156,8.594498400372107,2.4691426049485865,Full-Stack Developer
5.988945966087134,80,8.407715582629063,2.441907497846758,8.694775888496192,4.577078412283493,7.297155345205419,Cyber Security Analyst
8.257991438188958,84,7.95874034734994,7.749745475438347,8.339782520810877,7.283788245717276,3.940607520733879,Data Scientist
5.485098767493392,77,7.239999318695781,2.77834796682411,6.6308734210733355,5.257340929935347,5.967672330762468,Cyber Security Analyst
8.438415421789115,76,6.707908330461394,6.196847609102246,6.038280048320701,6.83637792885782,4.878411061520049,Cloud Engineer
9.152748955816879,61,4.777852049827747,5.157746046476122,10.0,3.2250220712164572,8.588872843770611,UI/UX Designer
4.648092159217325,67,2.24476528627419,3.685929525965352,10.0,8.45220074961521,5.400607886671372,Product Manager
8.042731164544382,62,6.159813896400108,6.703798876368633,8.62264839815955,5.023905198698425,5.655181252011043,Cyber Security Analyst
8.29039353863897,75,5.424379837006553,9.40278142457587,10.0,7.636542762811606,8.648370474291116,Product Manager
8.743155411862407,85,8.896265763798642,7.1605676019737405,6.260444991059402,6.180562675505353,9.69566205773525,Full-Stack Developer
7.1022381086531485,55,8.594729043401447,8.587881331519878,5.785164851365888,8.838071222734527,6.586704072645967,Cloud Engineer
